GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
SMAGP             12   51629133   51699202    203      18  198982      -1.2742       0.8987
BIN2              12   51664822   51753446    275      16  198982      -1.9009      0.97134
CELA1             12   51712227   51775463    155      22  198982      -1.8415      0.96723
GALNT6            12   51735654   51820739    216      44  198982      -1.4413      0.92525
SLC4A8            12   51750101   51919547    367      36  198982      -0.4862      0.68659
SCN8A             12   51949050   52216648    444      29  198982      0.42278      0.33623
FIGNL2            12   52201676   52277364    211      42  198982      -1.4836      0.93104
ANKRD33           12   52246745   52295505    174      33  198982      -1.1345       0.8717
ACVRL1            12   52265657   52327145    224      35  198982     -0.62202      0.73304
ACVR1B            12   52310451   52400863    195      31  198982      -0.3848      0.64981
GRASP             12   52365729   52419673    101      21  198982      0.43822      0.33061
NR4A1             12   52381616   52463291    182      41  198982      0.27971      0.38985
ATG101            12   52428758   52481279    134      19  198982     -0.38151      0.64859
KRT80             12   52552780   52620798    296      36  198982      0.96809       0.1665
C12orf80          12   52589365   52639639    200      23  198982       1.9939     0.023081
KRT7              12   52591954   52652709    227      30  198982       2.0133      0.02204
KRT86             12   52607892   52712947    441      36  198982       1.2626      0.10338
KRT81             12   52669697   52720299    254      15  198982     -0.21598       0.5855
KRT83             12   52698085   52750182    259      19  198982     -0.83047      0.79686
KRT85             12   52743790   52796309    229      20  198982     -0.72566      0.76598
KRT84             12   52761596   52814417    250      22  198982     -0.49733      0.69052
KRT82             12   52777735   52835176    223      25  198982     -0.46591      0.67936
KRT75             12   52807854   52863110    237      15  198982      0.39049      0.34809
KRT6B             12   52830435   52880910    286      10  198982      0.66017      0.25457
KRT6C             12   52852300   52902569    307      12  198982      0.63591      0.26242
KRT6A             12   52870958   52922181    257      14  198982      0.40669      0.34212
KRT5              12   52898359   52949328    226      26  198982      -1.5617      0.94082
KRT71             12   52927693   52981931    254      31  198982      -1.8067       0.9646
KRT74             12   52949603   53002609    245      30  198982      -1.3074      0.90447
KRT72             12   52969373   53030322    259      18  198982      -1.4628      0.92824
KRT73             12   52991354   53047343    219      25  198982      -1.0477      0.85261
KRT2              12   53028342   53080959    190      23  198982      0.39395      0.34681
KRT1              12   53058520   53109191    163      22  198982       1.1992      0.11523
KRT77             12   53073396   53132247    252      23  198982       1.4978     0.067087
KRT76             12   53151939   53206129    199      34  198982      0.79532      0.21321
KRT3              12   53173469   53224892    176      32  198982      0.47204      0.31845
KRT4              12   53190327   53242900    192      34  198982      0.16799      0.43329
KRT79             12   53205231   53263077    246      21  198982      0.27202       0.3928
KRT78             12   53221588   53277778    303      19  198982     -0.18456      0.57321
KRT8              12   53280971   53378650    335      29  198982   -0.0041111      0.50164
KRT18             12   53307655   53356690    126      23  198982      0.23461      0.40725
EIF4B             12   53364942   53445993    239      22  198982       1.2277      0.10978
TNS2              12   53405810   53468163    181      20  198982       1.1189      0.13159
SPRYD3            12   53448100   53508204    148      18  198982       2.3168     0.010258
IGFBP6            12   53456436   53506128    115      15  198982       2.4402    0.0073389
SOAT2             12   53462274   53528323    164      16  198982       2.2869       0.0111
ZNF740            12   53539535   53594654    103      12  198982       1.2343      0.10855
CSAD              12   53541447   53610422    112      15  198982       1.2799       0.1003
ITGB7             12   53575102   53636065    116      25  198982      0.93718      0.17433
RARG              12   53594350   53661040    138      24  198982      0.14317      0.44308
MFSD5             12   53610035   53658190    103      17  198982     -0.13583      0.55402
ESPL1             12   53627083   53697427    144      17  198982     0.030476      0.48784
PFDN5             12   53654235   53703234     86      12  198982     0.066125      0.47364
C12orf10          12   53658132   53710965     89      13  198982     -0.15289      0.56076
AAAS              12   53691240   53750412     99      14  198982     -0.51798      0.69776
SP7               12   53710359   53765167     95      16  198982     -0.24222      0.59569
SP1               12   53738979   53820230    141      15  198982     -0.63403      0.73697
AMHR2             12   53782594   53835439    100       7  198982     -0.65064      0.74236
PRR13             12   53800433   53850427     67       6  198982     -0.30409      0.61947
PCBP2             12   53810886   53884946     91      11  198982     -0.10208      0.54065
TARBP2            12   53858557   53910215     44      14  198982      0.57681      0.28203
MAP3K12           12   53863456   53928444     75      16  198982     0.071314      0.47157
NPFF              12   53890472   53936422     60       9  198982     0.034201      0.48636
ATF7              12   53891640   54055200    297      15  198982     -0.40195      0.65614
ATP5G2            12   54048944   54105512    152      13  198982      0.65477      0.25631
CALCOCO1          12   54094902   54156307    147      25  198982     -0.20308      0.58046
HOXC13            12   54297576   54350328    161      21  198982      0.91375      0.18042
HOXC12            12   54313714   54360350    132      18  198982      0.13701      0.44551
HOXC11            12   54331910   54380203    120      17  198982      0.63637      0.26227
HOXC10            12   54339466   54394063    126      21  198982      0.72419      0.23447
HOXC4             12   54353716   54459814    183      31  198982      0.90827      0.18187
HOXC9             12   54358877   54407121     79      17  198982      0.87299      0.19133
HOXC8             12   54367890   54416547     69      17  198982     0.076009      0.46971
