GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
RC3H2              9  125596835  125702562    201      22  306741      -1.1447      0.87383
ZBTB6              9  125660335  125711365    102      17  306435      -1.3664      0.91409
ZBTB26             9  125667845  125728792    128      19  298953      -1.4336      0.92416
RABGAP1            9  125668288  125877147    392      22  308233      -1.0123      0.84431
GPR21              9  125760916  125811380     93      12  305464       -1.068      0.85725
STRBP              9  125868338  126065855    271      29  320861      -1.0096      0.84367
CRB2               9  126083448  126151034    194      33  339014      0.88483      0.18812
DENND1A            9  126131933  126727423   1453      55  352420      0.49821      0.30917
LHX2               9  126738889  126805572    195      27  331251       1.3216     0.093143
NEK6               9  126984885  127124721    379      28  344492      0.93627      0.17457
PSMB7              9  127105744  127212752    191      28  299298       1.1975      0.11556
ADGRD2             9  127178423  127249379    164      25  297871     -0.47368      0.68214
NR5A1              9  127233515  127304769     90      13  264700     -0.23827      0.59416
NR6A1              9  127269554  127568589    249      26  239381    -0.072616      0.52894
OLFML2A            9  127504435  127587161    111      23  248781      -1.1136      0.86728
WDR38              9  127580627  127630170    160      17  310302      -1.9163      0.97233
ARPC5L             9  127591267  127650012    166      16  326274      -1.3949      0.91848
RPL35              9  127610158  127659240     80       8  346290     -0.79013      0.78527
GOLGA1             9  127630573  127738386    135      11  344515     -0.32129        0.626
SCAI               9  127694887  127940838    422      20  347338     -0.26222      0.60343
PPP6C              9  127898852  127987218    203      13  351503     -0.40148      0.65597
RABEPK             9  127927821  128006438    173      15  345479      0.37713      0.35304
HSPA5              9  127987127  128038666     82      11  338041       1.7366     0.041226
GAPVD1             9  127989073  128137290    218      14  337044       1.4648     0.071494
MAPKAP1            9  128189673  128504513    560      25  342433     -0.54041      0.70554
PBX3               9  128474617  128739656    369      22  339020     -0.60261      0.72662
MVB12B             9  129054123  129279320    670      45  348251       2.0192     0.021731
LMX1B              9  129341722  129473311    416      47  343527      0.29241      0.38499
ZBTB43             9  129532285  129610489    106      23  247759       1.2335       0.1087
ZBTB34             9  129587944  129658157    133      30  302505     0.085773      0.46582
RALGPS1            9  129642053  129995445    650      22  349119       -1.148      0.87451
ANGPTL2            9  129839628  129920044    110      13  358405     -0.75225      0.77405
GARNL3             9  129951750  130165828    328      25  355849     -0.77018       0.7794
SLC2A8             9  130124417  130180177    127      13  364155      0.34709      0.36426
ZNF79              9  130151653  130219525    163      11  348380      0.23394      0.40751
LRSAM1             9  130178765  130275780    249      13  348501    -0.030856      0.51231
RPL12              9  130199953  130248711    135       8  353500   -0.0057536       0.5023
FAM129B            9  130257618  130376268    313      32  355328      0.35657      0.36071
STXBP1             9  130339486  130464995    154      22  347869     -0.67093      0.74887
C9orf117           9  130434263  130486303     43      10  347061       -1.183      0.88159
TTC16              9  130443358  130503879     86      14  349612      -2.4343      0.99254
PTRH1              9  130466227  130522152    114      16  347385      -1.7004      0.95547
TOR2A              9  130483803  130532628    123      17  342301      -1.5538      0.93989
SH2D3C             9  130490596  130576048    195      21  346975     -0.84819      0.80183
CDK9               9  130513305  130563052    110      12  341736     -0.18164      0.57207
FPGS               9  130530137  130586799    115      13  342791     -0.23609      0.59332
ENG                9  130567291  130652052    191      41  318314      0.33603      0.36843
AK1                9  130618759  130675022    142      33  303386      0.82459       0.2048
ST6GALNAC6         9  130637600  130704010    132      23  302853      0.45559      0.32434
ST6GALNAC4         9  130660165  130714326    113      15  311991      0.33023      0.37061
PIP5KL1            9  130673808  130728076    112       9  332683      0.47631      0.31693
DPM2               9  130687374  130735763    117       9  346884      0.53242      0.29722
FAM102A            9  130692861  130777812    261      15  339810      0.17552      0.43033
SLC25A25           9  130795479  130881537    189       8  315314      0.36821      0.35636
NAIF1              9  130813512  130864600    138       4  324197      0.20116      0.42029
PTGES2             9  130872972  130925741     88      18  252355        1.432     0.076069
LCN2               9  130876732  130925734     82      18  246665       1.5024     0.066493
C9orf16            9  130887539  130936207     94      17  266271       1.6934     0.045191
CIZ1               9  130918344  131001662    199      21  330575       0.8407      0.20026
DNM1               9  130930634  131027528    225      26  328411      0.74262      0.22886
SWI5               9  131002663  131061268    111      15  319661      0.26923      0.39388
GOLGA2             9  131008108  131073286    135      17  321532    -0.070243        0.528
COQ4               9  131049791  131106351    124      16  304509     0.036026      0.48563
TRUB2              9  131061396  131119697    130      16  291969      0.19845      0.42134
SLC27A4            9  131067839  131133749    152      21  280971      0.42828      0.33422
URM1               9  131098598  131164295    150      22  287960      0.68017       0.2482
CERCAM             9  131138854  131209630    166      17  296662     -0.27363      0.60781
ODF2               9  131182434  131273571    196      12  292005    -0.080454      0.53206
GLE1               9  131231971  131314580    119      11  278183      0.28776      0.38676
SPTAN1             9  131279837  131405944    182      18  274810      0.37434      0.35408
WDR34              9  131385940  131454129    112      14  266597        0.726      0.23392
SET                9  131410934  131468675     79      18  254368      0.88614      0.18777
PKN3               9  131429802  131493199     62      24  232036      0.66928      0.25166
