GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
CNIH2             11   66010672   66061685     76      14  337828       1.3263     0.092363
TMEM151A          11   66024373   66074135     80      16  337828       1.2079      0.11355
YIF1A             11   66042051   66091638     82      17  337828        0.256      0.39897
CD248             11   66071958   66119515     91      13  337828      -1.1014      0.86464
RIN1              11   66089535   66139000     91      10  337828     -0.91855      0.82083
BRMS1             11   66094804   66147596     87       9  337828     -0.95417         0.83
B4GAT1            11   66102843   66150161     77       8  337828     -0.96139      0.83182
SLC29A2           11   66119992   66174961    100       7  337828     -0.93506      0.82512
NPAS4             11   66153475   66204177     91      11  337828     -0.99221      0.83945
MRPL11            11   66192550   66241310     51      10  337828      0.47125      0.31873
PELI3             11   66198798   66254808     64      10  337828      0.64846      0.25834
DPP3              11   66212484   66287130    116       9  337828      0.80073      0.21164
BBS1              11   66243077   66311084    136       9  337828      0.81344      0.20798
ZDHHC24           11   66278854   66348709    144      12  337828      0.29295      0.38478
ACTN3             11   66279312   66340799    130      11  337828      0.41837      0.33784
CTSF              11   66320935   66371047     81      11  337828     -0.35117      0.63727
CCS               11   66325630   66383490     90      13  337828      -0.5556      0.71076
CCDC87            11   66347640   66395554     48      14  337828       -2.322      0.98988
RBM14             11   66349053   66407405     59      16  337828      -2.0715      0.98085
RBM14-RBM4        11   66349053   66423944     77      17  337828      -1.9694      0.97555
RBM4              11   66371088   66445856     76      16  337828      -2.2423      0.98753
RBM4B             11   66422469   66480348     50      14  337828      -1.9541      0.97466
SPTBN2            11   66439967   66531716     82      23  337828      -1.7175      0.95706
C11orf80          11   66477207   66623997    133      26  337828      -1.3283      0.90796
RCE1              11   66575883   66624003     47      17  337828     -0.80459      0.78947
LRFN4             11   66589558   66637946     48      16  337828     -0.89821      0.81546
PC                11   66605993   66760847    244      31  337828      -1.2638      0.89685
C11orf86          11   66707754   66754479     40      13  337828      -1.8558      0.96826
SYT12             11   66755190   66828334     82      23  337828      0.57039      0.28421
RHOD              11   66789289   66849488     78      22  337828        1.269      0.10222
KDM2A             11   66851740   67035553    223      27  337828    -0.075939      0.53027
ADRBK1            11   66998905   67064029     73      15  337828      0.21954      0.41311
ANKRD13D          11   67021762   67079955     78      15  337828     -0.42667      0.66519
SSH3              11   67035919   67090078     81      14  337828     -0.59699      0.72474
POLD4             11   67108236   67156067     61      10  337828      -1.0619      0.85586
CLCF1             11   67121635   67176648     89      13  337828      -1.0812       0.8602
RAD9A             11   67124423   67175883     82      12  337828     -0.98871       0.8386
TBC1D10C          11   67136384   67187561     87      13  337828      -0.8849      0.81189
CARNS1            11   67148149   67203078     94      15  337828      -1.3579      0.91275
PPP1CA            11   67155652   67204376     88      15  337828       -1.552      0.93967
RPS6KB2           11   67160935   67212879     89      15  337828      -1.6851      0.95401
CABP4             11   67184886   67239245     82      13  337828      -1.9065      0.97171
PTPRCAP           11   67192981   67240153     66      10  337828      -1.7491      0.95987
CORO1B            11   67195518   67246371     73      10  337828      -1.7071       0.9561
GPR152            11   67208772   67255200     61      11  337828      -1.4995      0.93313
AIP               11   67215505   67268579     60      12  337828      -1.0198       0.8461
TMEM134           11   67221819   67271748     56      12  337828       -0.991      0.83916
PITPNM1           11   67249231   67307843     75      14  337828     -0.49522      0.68978
CDK2AP2           11   67263961   67311199     68      13  337828     -0.62795      0.73498
CABP2             11   67276418   67326085     89      12  337828     -0.39939       0.6552
GSTP1             11   67316066   67364125    141      11  337828    0.0082779       0.4967
NDUFV1            11   67339323   67390012    150      12  337828      0.54037      0.29447
NUDT8             11   67385409   67432408    154      18  337828     0.048865      0.48051
TBX10             11   67388774   67442031    170      20  337828     -0.10822      0.54309
ACY3              11   67400026   67453130    150      17  337828     -0.22433      0.58875
ALDH3B2           11   67419633   67483685    198      22  337828     -0.79062      0.78542
ALDH3B1           11   67741048   67806743    173      18  337828     -0.36453      0.64227
UNC93B1           11   67748575   67806593    135      18  337828     -0.59986       0.7257
NDUFS8            11   67763084   67814114    114      15  337828     -0.32365       0.6269
TCIRG1            11   67771462   67828366    125      18  337828     -0.53795       0.7047
CHKA              11   67810326   67923858    176      20  337828      -1.0393      0.85068
SUV420H1          11   67912330   68016250    186      22  337828      -1.0133      0.84454
C11orf24          11   68018803   68074469    133      18  337828       -1.128      0.87033
LRP5              11   68045077   68226743    431      37  337828      0.84839      0.19811
PPP6R3            11   68193186   68392802    465      22  337828      0.56499      0.28604
GAL               11   68416983   68468643    132      17  337828     -0.16293      0.56471
MTL5              11   68464908   68553988    157      17  337828     -0.71801      0.76363
CPT1A             11   68512088   68646878    338      31  337828     -0.10032      0.53995
IGHMBP2           11   68636319   68718070    270      16  337828      0.64291      0.26014
MRPL21            11   68648744   68706303    184      19  337828      0.61863      0.26808
MRGPRD            11   68737490   68783455    128      16  337828       1.6577     0.048685
MRGPRF            11   68761862   68815850    127      23  337828      0.78811      0.21532
TPCN2             11   68781350   68868072    293      30  337828     -0.94587      0.82789
