GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
TNPO3              7  128584234  128730227    386      30  342729       -1.331      0.90841
TSPAN33            7  128749712  128819534    231      34  342729      -1.2309      0.89082
SMO                7  128793713  128863386    209      27  342729      0.16525      0.43437
AHCYL2             7  128829855  129080052    534      30  342729     -0.18401        0.573
STRIP2             7  129039274  129138240    200      22  342729     -0.44343      0.67127
SMKR1              7  129107320  129162773    160      27  342729     -0.69927      0.75781
NRF1               7  129216555  129406922    499      33  342729      0.35032      0.36305
UBE2H              7  129460572  129627800    565      28  342729      0.30839      0.37889
ZC3HC1             7  129648126  129726233    177      21  342729      0.58072      0.28071
KLHDC10            7  129675349  129785560    259      25  342729      0.71547      0.23716
TMEM209            7  129794555  129880338    203      24  342729        1.777     0.037786
SSMEM1             7  129804317  129866684    147      17  342729       1.8794     0.030093
CPA2               7  129871703  129939638    178      18  342729      0.25611      0.39893
CPA4               7  129897974  129974020    224      32  342729       0.1344      0.44654
CPA5               7  129949630  130018571    239      26  342729      0.57095      0.28402
CPA1               7  129985290  130037949    174      22  342729       1.0059      0.15722
CEP41              7  130023612  130116051    161      29  342729        1.031      0.15126
MEST               7  130091016  130156138    114      14  342729     -0.95089      0.82917
COPG2              7  130136079  130388598    318      20  342729     -0.96812      0.83351
TSGA13             7  130343486  130407268    141      19  342729     -0.33852      0.63251
KLF14              7  130407382  130453860    133      21  342729      0.15459      0.43857
MKLN1              7  130759855  131191398   1022      94  342729      0.11807        0.453
PODXL              7  131175021  131276376    318      56  342729      0.22441      0.41122
PLXNA4             7  131798091  132368447   1640     131  342729      -2.5169      0.99408
CHCHD3             7  132459623  132801839    636      23  342729     0.060048      0.47606
EXOC4              7  132902823  133760514   1533      39  342729     -0.93273      0.82452
LRGUK              7  133777105  133958933    426      18  342729      -1.6861      0.95411
SLC35B4            7  133964089  134036827    299      12  342729     -0.83289      0.79755
AKR1B1             7  134117107  134178888    140      26  342729     -0.90209       0.8165
AKR1B10            7  134177344  134236166    228      16  342729      -1.0213      0.84643
AKR1B15            7  134198849  134274615    327      17  342729      -1.3088      0.90469
BPGM               7  134296531  134374568    281      18  342729     -0.57652      0.71787
CALD1              7  134429164  134665480    624      49  342729      0.98732      0.16174
AGBL3              7  134636259  134830530    414      20  342729     -0.47423      0.68233
TMEM140            7  134797766  134860967    174       9  342729     -0.59204      0.72309
C7orf49            7  134840532  134890578    154       9  342729    -0.057395      0.52288
WDR91              7  134858590  134931316    161       8  342729      0.15746      0.43744
STRA8              7  134881731  134953244    158      21  342729     -0.53838      0.70484
CNOT4              7  135036547  135229875    367      32  342729       0.6049      0.27262
NUP205             7  135207662  135343501    427      20  342729     -0.38601      0.65026
C7orf73            7  135312221  135371160    189      18  342729      -1.0035      0.84218
SLC13A4            7  135355979  135447943    282      26  342729      -1.7666      0.96135
FAM180A            7  135403096  135468616    199      31  342729      -1.8304      0.96641
MTPN               7  135601503  135697204    342      25  342729       -1.502      0.93345
LUZP6              7  135601503  135697204    342      25  342729       -1.502      0.93345
CHRM2              7  136518399  136713720    574      40  342729     -0.46417      0.67874
PTN                7  136902088  137063606    429      50  342729     -0.94597      0.82792
DGKI               7  137064385  137566609   1086      70  342729     -0.17182      0.56821
CREB3L2            7  137549725  137721847    393      53  342729      0.28832      0.38655
LOC100130880       7  137603094  137652712    142      18  342729      -1.8093       0.9648
AKR1D1             7  137726178  137813050    240      31  342729       1.8469     0.032378
TRIM24             7  138110079  138280333    365      26  342729     0.057545      0.47706
SVOPL              7  138269030  138420969    561      79  342729        1.477      0.06984
ATP6V0A4           7  138381039  138519305    521      63  342729        1.151      0.12486
TMEM213            7  138447664  138500769    204      29  342729     0.060968      0.47569
KIAA1549           7  138506126  138701064    577      48  342729     -0.48437      0.68594
ZC3HAV1L           7  138700452  138755775    179      11  342729     0.065074      0.47406
ZC3HAV1            7  138718266  138829466    313      34  342729     -0.97282      0.83468
TTC26              7  138783490  138884550    231      18  342729     -0.35663      0.63931
UBN2               7  138880978  139002982    185      21  342729     -0.40654      0.65783
LUC7L2             7  138990105  139118203    393      13  342729      -1.1619      0.87735
C7orf55            7  138990196  139041065    141      13  342729      -1.2744      0.89874
C7orf55-LUC7L2     7  138990878  139118203    390      12  342729      -1.1013      0.86461
KLRG2              7  139128088  139203457    265      33  342729     0.017544        0.493
CLEC2L             7  139173674  139239731    156      27  342729     -0.13977      0.55558
TBXAS1             7  139443047  139730125    795      64  342729     -0.42444      0.66438
PARP12             7  139713544  139799086    259      29  342729       0.8156      0.20736
KDM7A              7  139774546  139911741    296      18  342729     -0.63654      0.73779
SLC37A3            7  140023552  140139024    433      47  342729     -0.59054      0.72258
RAB19              7  140068843  140136653    233      35  342729     -0.11747      0.54676
MKRN1              7  140142840  140214369    267      24  342729      0.29944       0.3823
DENND2A            7  140208220  140376285    399      28  342729     0.094562      0.46233
ADCK2              7  140337730  140405745    124      13  342729      0.47817      0.31626
